,Precipitation,netSSR,SSR,Evaporation,Temperature,TotalCloudCover,SnowDensity,WindSpeed10m,SurfacePressure
1985-06-01 06:00:00,0.00061035156,21555712.0,25778176.0,-0.0030667596,293.05127,0.2501068,99.999985,1.8544855,92357.25
1985-07-01 06:00:00,0.0004787445,20382208.0,24534528.0,-0.0022343844,295.4889,0.21835327,99.999985,1.4701023,92595.69
1985-08-01 06:00:00,0.00019264221,19527680.0,23477248.0,-0.0012962781,296.02637,0.10349262,99.999985,1.6690598,92396.06
1985-09-01 06:00:00,0.0004386902,15118938.0,18173696.0,-0.00061307475,291.5393,0.1940155,99.999985,1.3888359,92796.31
1985-10-01 06:00:00,0.0017108917,9627648.0,11493376.0,-0.00062285736,284.19177,0.49865824,100.10155,1.3066845,93011.69
1985-11-01 06:00:00,0.0040006638,5581824.0,6563840.0,-0.0006479658,282.31934,0.680319,99.999985,1.5645132,92360.19
1985-12-01 06:00:00,0.0007762909,5693952.0,6677504.0,-0.00043967366,278.5149,0.4764104,103.874985,1.4037752,92762.44
1986-01-01 06:00:00,0.0017242432,6002176.0,7226368.0,-0.00051603466,276.69946,0.60870117,126.20311,1.6048203,92110.44
1986-02-01 06:00:00,0.004928589,5905920.0,7730688.0,-0.0006359443,276.49634,0.7775511,139.10155,1.7501144,91840.875
1986-03-01 06:00:00,0.0016117096,7778874.0,9416547.0,-0.0010036007,279.71985,0.82410145,114.29686,1.4809313,92622.56
1986-04-01 06:00:00,0.0010032654,18141696.0,21754880.0,-0.0022132285,285.4214,0.39378214,99.999985,1.8260202,92199.69
1986-05-01 06:00:00,0.0036907196,17138176.0,20629504.0,-0.0027784146,288.7444,0.6086601,99.999985,1.2378387,92634.19
1986-06-01 06:00:00,0.0034160614,19598848.0,23460864.0,-0.0031481273,292.43335,0.3951341,99.999985,1.7941818,92242.75
1986-07-01 06:00:00,0.0008010864,19325440.0,23271936.0,-0.0024515279,294.57886,0.26908875,99.999985,1.5150614,92478.75
1986-08-01 06:00:00,0.0013618469,18681856.0,22460928.0,-0.002130974,295.71558,0.18705958,99.999985,1.4307823,92507.94
1986-09-01 06:00:00,0.0007209778,13805312.0,16592128.0,-0.0011705533,291.60925,0.34568787,99.999985,1.3207941,92763.56
1986-10-01 06:00:00,0.0016994476,8833024.0,10540032.0,-0.0006680712,285.53296,0.5267323,99.999985,1.3671389,92843.31
1986-11-01 06:00:00,0.0019683838,5642240.0,6642688.0,-0.00056011975,279.15698,0.56968325,102.92967,1.1118307,93069.44
1986-12-01 06:00:00,0.000995636,5521408.0,6999040.0,-0.00030934066,273.69653,0.52354825,128.3203,1.4828815,92587.0
1987-01-01 06:00:00,0.0031871796,5090304.0,6728704.0,-0.00040932745,275.5432,0.66065335,145.40623,1.7566576,92172.5
1987-02-01 06:00:00,0.001996994,6614528.0,7986176.0,-0.0006865822,277.63135,0.7431448,119.562485,1.5158806,92297.25
1987-03-01 06:00:00,0.004207611,9838529.0,13820759.0,-0.0008749105,274.33276,0.6437804,151.53905,1.6900358,92062.19
1987-04-01 06:00:00,0.0040454865,15480832.0,19166208.0,-0.0021893494,282.96118,0.530868,114.1953,1.8262682,92422.5
1987-05-01 06:00:00,0.002105713,18627072.0,22451200.0,-0.0028042123,287.24902,0.47438365,103.14061,1.8882732,92190.125
1987-06-01 06:00:00,0.00034713745,21343232.0,25525248.0,-0.0027701706,293.59888,0.2801696,99.999985,1.7919588,92531.125
1987-07-01 06:00:00,0.0021438599,20644864.0,24833024.0,-0.002779901,296.8921,0.25448668,99.999985,1.4000216,92496.125
1987-08-01 06:00:00,0.0010757446,18903552.0,22720512.0,-0.0016637743,295.26672,0.13133878,99.999985,1.5080633,92503.06
1987-09-01 06:00:00,0.0013217926,15042831.0,18063328.0,-0.0012430064,293.83582,0.23632681,99.999985,1.3529882,92775.81
1987-10-01 06:00:00,0.0036067963,6691840.0,7994368.0,-0.0010078773,284.67407,0.725055,100.01561,1.2161303,92995.06
1987-11-01 06:00:00,0.002878189,5914624.0,7070720.0,-0.0006462708,280.5171,0.651285,113.062485,1.4352655,92466.81
1987-12-01 06:00:00,0.0013084412,4925440.0,5897216.0,-0.00044908002,277.37695,0.585276,115.82811,1.3606205,92692.25
1988-01-01 06:00:00,0.0010528564,5043200.0,5920768.0,-0.00046938658,277.83618,0.7297292,114.95311,1.2644577,92549.94
1988-02-01 06:00:00,0.0013237,8891392.0,10687488.0,-0.0008243434,276.67383,0.5299506,118.24217,1.6614513,92197.0
1988-03-01 06:00:00,0.0019950867,12350220.0,14847998.0,-0.0013911277,278.9751,0.5531336,115.6328,1.942791,91840.19
1988-04-01 06:00:00,0.0015697479,15127040.0,18188288.0,-0.002074048,283.20837,0.5967995,105.499985,1.7266455,92331.19
1988-05-01 06:00:00,0.00083732605,19410944.0,23345152.0,-0.0026261732,289.5547,0.46191514,99.999985,1.7512131,92429.81
1988-06-01 06:00:00,0.0005302429,21647872.0,25873408.0,-0.0022880696,294.10522,0.31086832,99.999985,2.0669708,92197.25
1988-07-01 06:00:00,0.0003566742,22017536.0,26456576.0,-0.001883503,299.03003,0.11241844,99.999985,1.586586,92457.56
1988-08-01 06:00:00,0.0006122589,19168256.0,23032832.0,-0.0017519146,296.59973,0.14780864,99.999985,1.3924875,92432.0
1988-09-01 06:00:00,0.0006866455,14312401.0,17210476.0,-0.0010049939,291.68152,0.3143921,99.999985,1.5819597,92628.19
1988-10-01 06:00:00,0.0014286041,10086400.0,12035072.0,-0.00068364665,285.43408,0.37783158,100.73436,1.4041271,92841.875
1988-11-01 06:00:00,0.0036888123,5961216.0,7371776.0,-0.00048355386,276.35327,0.51990134,123.35155,1.4823084,92614.19
1988-12-01 06:00:00,0.003850937,4476928.0,6556672.0,-0.00029111654,273.70557,0.487893,161.07811,1.7912455,92444.75
1989-01-01 06:00:00,0.00028514862,6566912.0,8684544.0,-0.00034827366,273.03833,0.32485515,229.23436,1.5010023,93496.75
1989-02-01 06:00:00,0.0010137558,9261056.0,11143680.0,-0.0007647984,277.32202,0.4492625,138.56248,1.5072594,92990.56
1989-03-01 06:00:00,0.0018911362,13110731.0,15651895.0,-0.0014581494,281.9762,0.51435506,106.3203,1.600441,92350.875
1989-04-01 06:00:00,0.00077438354,18797056.0,22532608.0,-0.0019735359,286.36133,0.3937552,99.999985,2.1129847,92192.19
1989-05-01 06:00:00,0.0029716492,18033664.0,21730816.0,-0.0024770424,287.65283,0.4746322,99.999985,1.7462139,92515.44
1989-06-01 06:00:00,0.0010528564,20382208.0,24390656.0,-0.0023985654,291.6338,0.35627747,99.999985,1.9611406,92290.94
1989-07-01 06:00:00,0.0017681122,19843584.0,23871488.0,-0.0020876825,294.80566,0.27078247,99.999985,1.4585638,92591.5
1989-08-01 06:00:00,0.00035476685,19110400.0,22962176.0,-0.001622051,295.30908,0.1605534,99.999985,1.5963202,92281.69
1989-09-01 06:00:00,0.00056648254,14378425.0,17283076.0,-0.00090035424,291.34534,0.3380127,99.999985,1.5381804,92538.5
1989-10-01 06:00:00,0.0021457672,10164736.0,12143616.0,-0.0009965077,284.20215,0.36206508,106.4453,1.5450478,92755.69
1989-11-01 06:00:00,0.002149582,6545408.0,7724032.0,-0.0006290898,280.1023,0.5070466,107.343735,1.4240417,92529.56
1989-12-01 06:00:00,0.0015296936,5659136.0,6995968.0,-0.00036762655,276.10986,0.4647652,115.73436,1.3520689,92698.125
1990-01-01 06:00:00,0.000166893,6347776.0,8396800.0,-0.0003469847,272.78516,0.3998136,164.15623,1.3754654,93184.19
1990-02-01 06:00:00,0.0007610321,9604608.0,11525120.0,-0.00077611953,277.9546,0.34542722,112.7578,1.6014547,92569.69
1990-03-01 06:00:00,0.00068855286,14834014.0,17672480.0,-0.0012406334,282.21204,0.36176413,106.3828,1.6308565,93121.75
1990-04-01 06:00:00,0.0018672943,16927744.0,20308464.0,-0.001959037,284.8733,0.49040866,99.999985,1.9748983,92164.5
1990-05-01 06:00:00,0.0037441254,17357312.0,20876800.0,-0.002464082,288.552,0.5529321,99.999985,1.5258064,92590.69
1990-06-01 06:00:00,0.00037002563,22398464.0,26772480.0,-0.0028017238,293.5652,0.24298096,99.999985,1.8543501,92414.19
1990-07-01 06:00:00,0.0019111633,21217792.0,25511424.0,-0.0022132285,296.08228,0.19177288,99.999985,1.4340391,92440.06
1990-08-01 06:00:00,0.0017738342,18452992.0,22184448.0,-0.0021406412,294.14026,0.22895813,99.999985,1.3112707,92622.125
1990-09-01 06:00:00,0.00037765503,14726812.0,17693008.0,-0.001153361,291.0619,0.22131348,99.999985,1.6582642,92514.94
1990-10-01 06:00:00,0.0010547638,10076160.0,12025344.0,-0.0007276647,286.78076,0.43595034,104.187485,1.3830338,92755.0
1990-11-01 06:00:00,0.0024223328,6553088.0,7713792.0,-0.00061767176,282.1516,0.5692448,103.17186,1.4767723,92455.56
1990-12-01 06:00:00,0.005604744,3831808.0,5021696.0,-0.00033200905,275.69434,0.7362677,144.43748,1.4673214,92390.06
1991-01-01 06:00:00,0.00096702576,6608384.0,8561664.0,-0.00043893978,273.62036,0.37908876,129.18748,1.5022049,92930.31
1991-02-01 06:00:00,0.0024881363,6738432.0,8825344.0,-0.0005936846,274.90503,0.7047365,148.83592,1.5466719,92449.19
1991-03-01 06:00:00,0.0021133423,9726397.0,11653117.0,-0.0011817776,280.8275,0.7065434,113.781235,1.3785906,92446.19
1991-04-01 06:00:00,0.0057525635,13493760.0,16226816.0,-0.0020257495,282.3031,0.68255776,107.67967,1.7168446,92127.25
1991-05-01 06:00:00,0.0026111603,18063360.0,21764608.0,-0.0028571263,285.77954,0.4270501,99.999985,2.080989,92192.81
1991-06-01 06:00:00,0.000787735,22123520.0,26425344.0,-0.0033867545,293.7163,0.24077243,99.999985,1.6898956,92346.125
1991-07-01 06:00:00,0.0028419495,19887104.0,23928832.0,-0.003289409,293.75098,0.2859928,99.999985,1.428916,92291.81
1991-08-01 06:00:00,0.0033187866,17195008.0,20678656.0,-0.0029193945,293.0631,0.369812,99.999985,1.2492266,92489.56
1991-09-01 06:00:00,0.0011539459,14710530.0,17680408.0,-0.0020420738,290.58105,0.29161072,99.999985,1.4241924,92791.69
1991-10-01 06:00:00,0.0013771057,9370624.0,11185664.0,-0.0012252629,286.36133,0.5638377,102.58592,1.7114592,92656.5
1991-11-01 06:00:00,0.0027694702,6319616.0,7447552.0,-0.0006553456,280.72632,0.56815195,107.17967,1.393939,92673.69
1991-12-01 06:00:00,0.0008573532,5691904.0,6778880.0,-0.00037512928,272.64355,0.44099742,122.48436,1.6283455,92598.44
1992-01-01 06:00:00,0.0009174347,6395904.0,7855104.0,-0.0003687702,274.1714,0.44381714,119.67186,1.5148745,93196.0
1992-02-01 06:00:00,0.0005130768,10133504.0,12263936.0,-0.00072862953,274.95972,0.3598166,127.39061,1.7299452,92733.125
1992-03-01 06:00:00,0.001121521,12154493.0,14843524.0,-0.0011420511,278.719,0.4779421,124.312485,1.7706051,92457.19
1992-04-01 06:00:00,0.0057201385,15258112.0,18328576.0,-0.002131097,283.96863,0.52390784,100.874985,1.822051,92145.19
1992-05-01 06:00:00,0.002855301,16648192.0,20070400.0,-0.0027320422,287.0298,0.59794104,99.999985,1.5711975,92534.81
1992-06-01 06:00:00,0.0042476654,20272128.0,24273920.0,-0.0035595,292.1089,0.40563625,99.999985,1.761939,92162.875
1992-07-01 06:00:00,0.0014076233,19914752.0,23979520.0,-0.0033867173,293.5996,0.3027954,99.999985,1.495738,92510.44
1992-08-01 06:00:00,0.00046539307,19870208.0,23876096.0,-0.0028988644,295.80518,0.09359826,99.999985,1.3339357,92581.25
1992-09-01 06:00:00,0.00061416626,14971606.0,18001536.0,-0.0016439669,290.1427,0.20974833,99.999985,1.4262371,92858.56
1992-10-01 06:00:00,0.0013275146,9649664.0,11505664.0,-0.0011549406,288.25488,0.5626827,99.999985,1.8237019,92411.375
1992-11-01 06:00:00,0.0015172958,7307264.0,8599552.0,-0.0006740503,281.32837,0.47365904,100.1328,1.4887295,92686.44
1992-12-01 06:00:00,0.0018405914,4726784.0,5691392.0,-0.00035317987,274.78516,0.5956545,117.82811,1.351573,92756.5
1993-01-01 06:00:00,0.0013580322,6628352.0,8595456.0,-0.0004051663,273.83643,0.28295845,139.43748,1.7183981,93106.31
1993-02-01 06:00:00,0.0021762848,7562240.0,10341376.0,-0.0005259998,272.92456,0.4506774,147.1953,1.555171,92784.56
1993-03-01 06:00:00,0.0019931793,12694406.0,16037156.0,-0.0013520829,278.4231,0.46663082,132.05467,1.8393774,92337.375
1993-04-01 06:00:00,0.0012626648,17778688.0,21332480.0,-0.0022883452,283.92908,0.4251451,100.64842,1.7474165,92207.0
1993-05-01 06:00:00,0.004114151,18126848.0,21809664.0,-0.003053587,288.73682,0.56920284,99.999985,1.4768496,92243.06
1993-06-01 06:00:00,0.0011692047,21903872.0,26185728.0,-0.0032696165,293.84375,0.2835083,99.999985,1.7930384,92449.69
1993-07-01 06:00:00,6.67572e-05,22174208.0,26661376.0,-0.002175033,295.97534,0.077178955,99.999985,1.7201796,92517.0
1993-08-01 06:00:00,0.0007724762,19439104.0,23358976.0,-0.0017813742,296.0443,0.10366821,99.999985,1.4508,92599.875
1993-09-01 06:00:00,0.00025749207,15092765.0,18140880.0,-0.0012086853,291.34387,0.20251465,99.999985,1.6051188,92538.19
1993-10-01 06:00:00,0.0013389587,9981952.0,11901952.0,-0.00085167214,288.4729,0.4950804,99.999985,1.4326792,92857.375
1993-11-01 06:00:00,0.0052394867,4028416.0,4919296.0,-0.00051270425,278.81763,0.82749903,122.8828,1.4976759,92803.125
1993-12-01 06:00:00,0.0010910034,5643776.0,6807552.0,-0.00041863695,277.9192,0.51655185,119.48436,1.4502745,92540.375
1994-01-01 06:00:00,0.0037145615,5445632.0,6597632.0,-0.0005077012,277.406,0.59507847,131.71873,1.4968014,92317.56
1994-02-01 06:00:00,0.0036239624,6748160.0,8537088.0,-0.0006140694,276.45776,0.6900121,144.54686,1.624485,92396.625
1994-03-01 06:00:00,0.0010356903,14269811.0,17052220.0,-0.0016509742,281.91272,0.36921543,106.10936,1.6626034,92642.31
1994-04-01 06:00:00,0.0038871765,16630784.0,19951616.0,-0.0024455376,284.72986,0.57545364,99.999985,1.7977419,92018.375
1994-05-01 06:00:00,0.001531601,19247616.0,23134208.0,-0.003112428,290.0758,0.39815032,99.999985,1.6778936,92343.375
1994-06-01 06:00:00,0.00077819824,22053888.0,26367488.0,-0.002680719,293.4131,0.23631287,99.999985,1.8641214,92499.625
1994-07-01 06:00:00,0.0018367767,19828736.0,23837184.0,-0.0026275106,295.29297,0.3245148,99.999985,1.3599701,92358.06
1994-08-01 06:00:00,0.0014457703,19279872.0,23152640.0,-0.002338007,296.38428,0.16290283,99.999985,1.4770336,92463.69
1994-09-01 06:00:00,0.000118255615,16563708.0,19867856.0,-0.0011799484,294.48865,0.08867599,99.999985,1.4941635,92618.44
1994-10-01 06:00:00,0.0036087036,8497664.0,10127872.0,-0.00097507983,287.42627,0.54384243,99.999985,1.4372396,92648.94
1994-11-01 06:00:00,0.0022277832,6333952.0,7445504.0,-0.00069763884,280.10034,0.56682587,100.54686,1.4531355,92737.94
1994-12-01 06:00:00,0.0023899078,5494784.0,6640640.0,-0.0003400594,275.88306,0.47324055,127.92967,1.5511475,92825.31
1995-01-01 06:00:00,0.003604889,4794880.0,6810624.0,-0.0003895685,274.71582,0.686234,159.68748,1.569499,92332.875
1995-02-01 06:00:00,0.00059890747,9455104.0,11202560.0,-0.000932958,279.5349,0.495943,112.91405,1.5284185,92555.44
1995-03-01 06:00:00,0.0027074814,12645473.0,15476196.0,-0.0014167018,278.97363,0.4800117,124.1328,1.8871069,92086.19
1995-04-01 06:00:00,0.0015678406,16905728.0,20335104.0,-0.0022155493,283.12744,0.4602645,108.52342,1.8185682,92235.19
1995-05-01 06:00:00,0.0037193298,19204608.0,23100928.0,-0.0030650534,288.12915,0.445607,99.999985,1.788063,92374.69
1995-06-01 06:00:00,0.0013637543,22295552.0,26630144.0,-0.0032985322,293.9585,0.24124146,99.999985,1.7965088,92274.69
1995-07-01 06:00:00,0.0036506653,19404288.0,23330304.0,-0.0032763518,294.8391,0.36788362,99.999985,1.2835684,92373.5
1995-08-01 06:00:00,0.0024204254,16856064.0,20267520.0,-0.0026271679,293.32837,0.34803772,99.999985,1.3850546,92330.625
1995-09-01 06:00:00,0.0012397766,13629348.0,16386815.0,-0.001827456,290.18042,0.39431852,99.999985,1.7086601,92427.56
1995-10-01 06:00:00,0.0006427765,10267136.0,12246016.0,-0.0011402965,284.31152,0.42558253,99.999985,1.1788378,93082.56
1995-11-01 06:00:00,0.001581192,7198720.0,8508416.0,-0.00059632584,277.7119,0.54234636,114.499985,1.4396706,92405.81
1995-12-01 06:00:00,0.0052051544,3290624.0,3932160.0,-0.0004122667,278.6599,0.8163002,127.374985,1.5338116,92620.56
1996-01-01 06:00:00,0.0023441315,3718656.0,4435968.0,-0.00037246197,275.6123,0.82757086,135.65623,1.3017311,92479.31
1996-02-01 06:00:00,0.0031871796,6346240.0,8003584.0,-0.000687439,275.7732,0.7679317,140.54686,1.4580822,91980.06
1996-03-01 06:00:00,0.0029411316,8594044.0,10554059.0,-0.0009945557,276.43042,0.73497415,134.82811,1.510519,92139.19
1996-04-01 06:00:00,0.0031547546,15909376.0,19100672.0,-0.0022575408,282.4607,0.639162,100.74217,1.6296129,92263.69
1996-05-01 06:00:00,0.0012397766,19001856.0,22844928.0,-0.0030436814,290.12378,0.52118874,99.999985,1.7941828,92227.125
1996-06-01 06:00:00,0.002193451,21276672.0,25421824.0,-0.0033246316,293.33154,0.30685425,99.999985,1.6009169,92669.94
1996-07-01 06:00:00,0.0018844604,20977152.0,25213440.0,-0.0027157366,295.31348,0.21165466,99.999985,1.5825224,92484.31
1996-08-01 06:00:00,0.0010528564,17818112.0,21403136.0,-0.0023098662,294.83936,0.26782292,99.999985,1.3656149,92422.75
1996-09-01 06:00:00,0.0025482178,13850811.0,16654422.0,-0.0017350353,289.27734,0.40922546,99.999985,1.8738947,92135.5
1996-10-01 06:00:00,0.0021133423,8526848.0,10164736.0,-0.0011023618,284.00806,0.59161216,99.999985,1.4151783,92701.125
1996-11-01 06:00:00,0.0020809174,7316992.0,8606720.0,-0.00073738024,281.72827,0.45954823,99.999985,1.4279757,92581.25
1996-12-01 06:00:00,0.0019073486,4303360.0,5100544.0,-0.00041260198,277.98267,0.69310635,113.80467,1.373332,92225.69
1997-01-01 06:00:00,0.0027370453,6258176.0,7449600.0,-0.0005354583,276.95923,0.47800934,130.32811,1.4557028,92902.81
1997-02-01 06:00:00,0.0017490387,9616384.0,11459072.0,-0.00082023814,277.0266,0.37150794,126.26561,1.6534386,92910.5
1997-03-01 06:00:00,0.0016746521,12814528.0,15645753.0,-0.0014136657,278.16492,0.43783122,130.47655,1.6984749,92505.75
1997-04-01 06:00:00,0.002866745,15092224.0,18471424.0,-0.0019084178,279.761,0.5492137,122.91405,1.9947033,92082.125
1997-05-01 06:00:00,0.00078201294,20637696.0,24789504.0,-0.0030525476,289.93787,0.23478848,99.999985,1.836093,92479.94
1997-06-01 06:00:00,0.00078964233,21260800.0,25396224.0,-0.0025562458,295.1853,0.28950447,99.999985,1.7297859,92254.44
1997-07-01 06:00:00,0.0015277863,21487616.0,25827840.0,-0.0019352771,296.4978,0.21333313,99.999985,1.9940472,92358.69
1997-08-01 06:00:00,0.0022602081,17602048.0,21147648.0,-0.00278325,293.20862,0.34077454,99.999985,1.4844398,92472.625
1997-09-01 06:00:00,0.0005092621,13854552.0,16652101.0,-0.0016214065,289.90137,0.3684845,99.999985,1.3627424,92842.75
1997-10-01 06:00:00,0.0029258728,9731072.0,11630592.0,-0.0010530353,283.9629,0.49245632,103.36717,1.5072641,92475.125
1997-11-01 06:00:00,0.0021438599,5303808.0,6237184.0,-0.00059323385,281.15308,0.6930866,102.64842,1.3600197,92392.44
1997-12-01 06:00:00,0.0021476746,4594176.0,5585920.0,-0.00044672564,276.59473,0.6643133,136.96873,1.4662933,92284.5
1998-01-01 06:00:00,0.0011863708,5741056.0,6903808.0,-0.0004606098,276.67944,0.567553,115.499985,1.313241,92594.56
1998-02-01 06:00:00,0.002500534,9213952.0,11012608.0,-0.0009129457,278.69434,0.44923574,118.968735,1.4611111,92959.0
1998-03-01 06:00:00,0.0020942688,12490707.0,15625779.0,-0.0012437366,277.00024,0.46422333,135.17186,1.9160509,92360.125
1998-04-01 06:00:00,0.0009536743,17671168.0,21179904.0,-0.0022852346,285.66577,0.40314823,101.89842,2.121769,92172.0
1998-05-01 06:00:00,0.0030174255,16595968.0,19978752.0,-0.0026526824,288.41284,0.60844535,99.999985,1.729681,92250.94
1998-06-01 06:00:00,0.00059890747,22467584.0,26822656.0,-0.0030775443,294.64844,0.1846314,99.999985,1.6190271,92601.94
1998-07-01 06:00:00,8.010864e-05,22943744.0,27567104.0,-0.0020236075,297.6228,0.06994629,99.999985,1.8452053,92302.44
1998-08-01 06:00:00,0.0007019043,19131392.0,22969344.0,-0.0016774945,297.26575,0.13456726,99.999985,1.4666128,92517.125
1998-09-01 06:00:00,0.0013790131,13581945.0,16325509.0,-0.0012399256,290.69983,0.39009094,99.999985,1.6801634,92384.94
1998-10-01 06:00:00,0.0011253357,10229760.0,12192256.0,-0.0010435916,287.15967,0.5059223,99.999985,1.5399294,92654.125
1998-11-01 06:00:00,0.00737381,5326336.0,6551552.0,-0.00047256052,279.70312,0.7120514,120.6953,1.5180779,92358.19
1998-12-01 06:00:00,0.0026569366,4282368.0,5707776.0,-0.00036973134,273.6604,0.57196915,147.17967,1.5184193,92735.56
1999-01-01 06:00:00,0.0019664764,5958656.0,7214079.0,-0.00042655692,275.34497,0.52349746,123.41405,1.4251957,92469.375
1999-02-01 06:00:00,0.0018901825,8378368.0,10948608.0,-0.0007722229,274.6394,0.5153011,143.14061,1.7519684,92025.75
1999-03-01 06:00:00,0.0044841766,11699992.0,14611303.0,-0.001306843,279.813,0.52334774,122.27342,1.6350584,92151.875
1999-04-01 06:00:00,0.0013542175,17548800.0,21040640.0,-0.0024758093,284.88977,0.42529345,99.999985,1.973732,92339.875
1999-05-01 06:00:00,0.001203537,19186688.0,23048704.0,-0.0027900375,290.04138,0.46913797,99.999985,1.6429405,92572.69
1999-06-01 06:00:00,0.00091171265,21570048.0,25738240.0,-0.0028044023,294.55518,0.265329,99.999985,1.7165117,92462.06
1999-07-01 06:00:00,0.003025055,20296192.0,24380928.0,-0.0031411275,295.49854,0.27798635,99.999985,1.2979374,92259.875
1999-08-01 06:00:00,0.0010547638,18700288.0,22444032.0,-0.0023622327,296.65295,0.19395447,99.999985,1.3396654,92402.56
1999-09-01 06:00:00,0.0019264221,13787688.0,16558782.0,-0.0016587749,291.72876,0.39427185,99.999985,1.1985531,92466.75
1999-10-01 06:00:00,0.0017127991,10460160.0,12465664.0,-0.0009860359,287.5703,0.4185084,99.999985,1.3992558,92760.75
1999-11-01 06:00:00,0.0048446655,5498368.0,6464512.0,-0.0006228015,280.5149,0.6443609,100.72655,1.4455442,92787.06
1999-12-01 06:00:00,0.0026283264,4864000.0,5854208.0,-0.00044678152,277.9314,0.629901,118.47655,1.5828762,92402.31
2000-01-01 06:00:00,0.0005578995,6893568.0,8996864.0,-0.00044687837,271.5703,0.31975394,148.79686,1.650075,92673.81
2000-02-01 06:00:00,0.002480507,8394240.0,10263552.0,-0.0008270778,276.6394,0.51969254,124.093735,1.5150604,92722.0
2000-03-01 06:00:00,0.0011034012,14033607.0,16940840.0,-0.00141358,279.17432,0.40580368,125.21092,1.8040094,92549.06
2000-04-01 06:00:00,0.0031909943,17360384.0,20804096.0,-0.002496522,285.83557,0.49905878,99.999985,1.8080902,91960.31
2000-05-01 06:00:00,0.0009822845,19406336.0,23307776.0,-0.0028614402,289.9198,0.38073504,99.999985,1.4688568,92566.56
2000-06-01 06:00:00,0.0011482239,22531584.0,26901504.0,-0.003004875,293.58972,0.21394348,99.999985,1.4715147,92714.31
2000-07-01 06:00:00,0.0007324219,22239744.0,26721280.0,-0.0024646185,297.2046,0.11708069,99.999985,1.8325729,92263.25
2000-08-01 06:00:00,0.0015335083,19895808.0,23878144.0,-0.0025032833,295.31702,0.12223816,99.999985,1.3390064,92621.44
2000-09-01 06:00:00,0.0011711121,13916398.0,16714513.0,-0.0016434379,290.85095,0.37361145,99.999985,1.6055584,92517.0
2000-10-01 06:00:00,0.002609253,8237568.0,9823744.0,-0.0010702163,285.41833,0.63558555,99.999985,1.1859779,92829.75
2000-11-01 06:00:00,0.0008735657,6825984.0,8024064.0,-0.0006894395,283.3645,0.51627463,99.999985,1.4558401,92671.81
2000-12-01 06:00:00,0.0013618469,5041152.0,6023168.0,-0.0003808178,277.50146,0.55538577,116.92186,1.3759823,92561.75
2001-01-01 06:00:00,0.0015640259,4579840.0,5428224.0,-0.00047804043,276.99365,0.7525887,124.8203,1.3371544,92651.69
2001-02-01 06:00:00,0.0011291504,9524224.0,11407360.0,-0.0009280294,277.5027,0.46083558,120.99217,1.69736,92356.125
2001-03-01 06:00:00,0.0008049011,13284515.0,15820961.0,-0.0016440004,284.39478,0.5518418,100.14842,1.9331942,92167.625
2001-04-01 06:00:00,0.0034217834,16269824.0,19580928.0,-0.0022345595,283.51538,0.57093054,110.531235,1.8621416,92000.81
2001-05-01 06:00:00,0.0032958984,18202624.0,21881856.0,-0.0029632077,289.287,0.58288085,99.999985,1.6356792,92402.06
2001-06-01 06:00:00,0.00043678284,23026176.0,27495936.0,-0.002779372,293.66602,0.16796875,99.999985,1.9497643,92337.81
2001-07-01 06:00:00,0.0016708374,20884992.0,25090048.0,-0.0022070147,297.0564,0.21977234,99.999985,1.5970564,92345.375
2001-08-01 06:00:00,0.0022411346,18714624.0,22458880.0,-0.002680771,296.1654,0.2654724,99.999985,1.2964783,92507.875
2001-09-01 06:00:00,0.0002670288,16044539.0,19256432.0,-0.0016777441,291.6062,0.18635559,99.999985,1.9325533,92338.19
2001-10-01 06:00:00,0.00036239624,11257344.0,13410304.0,-0.00085339695,287.2959,0.35713196,99.999985,1.2510691,92978.56
2001-11-01 06:00:00,0.0012683868,6984704.0,8252416.0,-0.0005460717,279.4248,0.48970842,113.49217,1.6553602,92490.06
2001-12-01 06:00:00,0.004081726,3639808.0,5378048.0,-0.00018906221,270.88647,0.71087795,156.14842,1.6177349,92355.5
2002-01-01 06:00:00,0.0010719299,6338560.0,8287232.0,-0.00042784587,273.2627,0.39157254,165.04686,1.671937,93080.25
2002-02-01 06:00:00,0.00045585632,10079744.0,11954688.0,-0.0008486472,279.65137,0.50266904,100.86717,1.5870781,92650.875
2002-03-01 06:00:00,0.0040454865,12064940.0,14528323.0,-0.0014445819,281.3855,0.6493201,114.562485,1.693553,92338.94
2002-04-01 06:00:00,0.0052547455,14485504.0,17393664.0,-0.0021394603,283.20764,0.64616877,100.28905,1.4867916,92205.25
2002-05-01 06:00:00,0.003396988,18753536.0,22550528.0,-0.0031963848,288.48572,0.4818365,99.999985,1.5866137,92436.125
2002-06-01 06:00:00,0.0009021759,21292544.0,25430016.0,-0.0035196654,294.0381,0.36817932,99.999985,1.7309389,92543.875
2002-07-01 06:00:00,0.0046977997,20123648.0,24162304.0,-0.0027445331,296.2246,0.27788186,99.999985,1.6397476,92286.31
2002-08-01 06:00:00,0.002040863,18120704.0,21756928.0,-0.0028030276,293.9397,0.3351593,99.999985,1.7003813,92327.94
2002-09-01 06:00:00,0.0026779175,12913478.0,15519914.0,-0.0019980147,289.2527,0.55293274,99.999985,1.3043251,92391.31
2002-10-01 06:00:00,0.0015392303,10688512.0,12738560.0,-0.0013798587,285.92725,0.47044975,99.999985,1.46274,92580.25
